2017-04-24 09:54:39, -21, 1090
2017-04-24 09:54:40, -19, 1128
2017-04-24 09:54:41, -20, 1006
2017-04-24 09:54:42, -21, 984
2017-04-24 09:54:43, -21, 946
2017-04-24 09:54:44, -21, 1018
2017-04-24 09:54:44, -20, 1082
2017-04-24 09:54:44, -21, 1007
2017-04-24 09:54:46, -21, 1019
2017-04-24 09:54:48, -21, 912
2017-04-24 09:54:49, -21, 984
2017-04-24 09:54:51, -19, 1390
2017-04-24 09:54:51, -20, 1107
2017-04-24 09:54:51, -21, 1019
2017-04-24 09:54:53, -21, 969
2017-04-24 09:54:54, -21, 1020
2017-04-24 09:54:54, -20, 1145
2017-04-24 09:54:56, -21, 1149
2017-04-24 09:54:57, -21, 1018
2017-04-24 09:54:59, -21, 1199
2017-04-24 09:54:59, -21, 912
2017-04-24 09:55:00, -21, 912
2017-04-24 09:55:00, -21, 934
2017-04-24 09:55:06, -21, 1091
2017-04-24 09:55:08, -20, 1166
2017-04-24 09:55:09, -21, 912
2017-04-24 09:55:09, -21, 1131
2017-04-24 09:55:10, -20, 1101
2017-04-24 09:55:10, -21, 1162
2017-04-24 09:55:12, -18, 1485
2017-04-24 09:55:12, -21, 912
2017-04-24 09:55:12, -21, 946
2017-04-24 09:55:13, -21, 1076
2017-04-24 09:55:14, -21, 912
2017-04-24 09:55:17, -21, 1113
2017-04-24 09:55:17, -21, 980
2017-04-24 09:55:18, -21, 1020
2017-04-24 09:55:21, -21, 912
2017-04-24 09:55:22, -21, 1091
2017-04-24 09:55:23, -20, 1006
2017-04-24 09:55:23, -21, 912
2017-04-24 09:55:24, -19, 1228
2017-04-24 09:55:27, -21, 1200
2017-04-24 09:55:27, -20, 1034
2017-04-24 09:55:29, -21, 912
2017-04-24 09:55:29, -20, 1277
2017-04-24 09:55:29, -21, 1018
2017-04-24 09:55:30, -21, 1019
2017-04-24 09:55:31, -21, 912
2017-04-24 09:55:31, -20, 1145
2017-04-24 09:55:31, -21, 1198
2017-04-24 09:55:31, -21, 980
2017-04-24 09:55:32, -21, 1106
2017-04-24 09:55:36, -21, 912
2017-04-24 09:55:36, -21, 1042
2017-04-24 09:55:37, -20, 1096
2017-04-24 09:55:40, -21, 912
2017-04-24 09:55:40, -21, 912
2017-04-24 09:55:40, -21, 912
2017-04-24 09:55:42, -21, 912
2017-04-24 09:55:42, -21, 1018
2017-04-24 09:55:43, -20, 1251
2017-04-24 09:55:43, -21, 1040
2017-04-24 09:55:46, -20, 1006
2017-04-24 09:55:47, -21, 1056
2017-04-24 09:55:48, -21, 912
2017-04-24 09:55:48, -21, 946
2017-04-24 09:55:49, -21, 946
2017-04-24 09:55:50, -19, 1158
2017-04-24 09:55:52, -21, 935
2017-04-24 09:55:53, -20, 1167
2017-04-24 09:55:57, -21, 1020
2017-04-24 09:55:58, -20, 1049
2017-04-24 09:55:58, -20, 1102
2017-04-24 09:55:59, -21, 972
2017-04-24 09:55:59, -21, 912
2017-04-24 09:56:00, -21, 912
2017-04-24 09:56:00, -21, 1018
2017-04-24 09:56:01, -21, 984
2017-04-24 09:56:01, -21, 912
2017-04-24 09:56:01, -21, 912
2017-04-24 09:56:02, -20, 1180
2017-04-24 09:56:07, -20, 1101
2017-04-24 09:56:07, -21, 1054
2017-04-24 09:56:07, -21, 946
2017-04-24 09:56:09, -21, 1020
2017-04-24 09:56:11, -20, 1042
2017-04-24 09:56:12, -20, 1312
2017-04-24 09:56:12, -21, 912
